0 0 0 2194.5 0
1 -7733.34 -2194.5 11600 -0.00292792
2 -3866.67 -3866.67 7733.35 -0.00292792
3 -3866.67 -3866.67 7733.35 -0.00292792
4 -3866.67 -3866.67 11600 -0.00292792
5 -2194.5 -7733.34 3151.32 0
6 -0.0670787 -0.247972 0.212414 0.00289203
7 -0.499048 -0.134997 1.48495 0
8 -1469.4 -956.579 2938.81 -0.00292792
9 -956.579 -1469.4 1322.96 0
10 -0.535087 -0.306546 0.938355 0.00289203
11 -0.225106 -0.392931 0.371665 0
12 -0.558225 -0.67936 0.958663 0.00289203
13 -0.474753 -0.390101 0.528991 0
14 -0.0176504 -0.0719869 0.0377301 0.00289203
15 -0.0397322 -0.00974192 0.0894662 0
16 -215.466 -366.304 430.945 -0.00292792
17 -366.304 -215.466 561.252 0
18 -0.0793357 -0.0532822 0.164731 0.00289203
19 -0.0504086 -0.075057 0.0504086 0
20 -0.155487 -0.0932766 0.27015 0.00289203
21 -0.0625845 -0.104325 0.0625845 0
22 -0.00460219 -0.0252984 0.01945 0.00289203
23 -0.0247924 -0.00451013 0.0642733 0
24 -0.014725 -0.0289399 0.0350008 0.00289203
25 -0.0195319 -0.00993806 0.0195319 0
26 -0.0125143 -0.022114 0.0339756 0.00289203
27 -0.0196564 -0.0111236 0.0196564 0
28 -0.0136973 -0.0276201 0.0309616 0.00289203
29 -0.0139672 -0.00692656 0.0139672 0
30 -0.102729 -0.244466 0.215796 0.00289203
31 -0.244466 -0.102729 0.718993 0
32 -60.8757 -194.703 121.764 -0.00292792
33 -194.703 -60.8757 889.511 0
34 -0.0128899 -0.00279121 0.0304198 0.00289203
35 -0.00155742 -0.00719218 0.00155742 0
36 -0.00995215 -0.0366897 0.030242 0.00289203
37 -0.0366897 -0.00995215 0.0366897 0
38 -0.0207156 -0.0374041 0.049443 0.00289203
39 -0.0332044 -0.0183897 0.0543166 0
40 -0.328446 -0.437123 0.667229 0.00289203
41 -0.437123 -0.328446 2.84335 0
42 -2.06592 -4.03819 4.14218 0.00289203
43 -4.03819 -2.06592 8.53737 0
44 -766.238 -690.77 1532.49 -0.00292792
45 -690.77 -766.238 836.48 0
46 -0.010335 -0.0145566 0.02539 0.00289203
47 -0.00664417 -0.00471728 0.00664417 0
48 -0.00371807 -0.0065556 0.0166127 0.00289203
49 -0.00450829 -0.00255692 0.00450829 0
50 -0.00311786 -0.0130989 0.0159687 0.00289203
51 -0.0105582 -0.00251311 0.0105582 0
52 -9.84437 -2.39313 19.6991 0.00289203
53 -2.39313 -9.84437 2.46636 0
54 -3.81456 -3.79051 5.52761 0.00289203
55 -1.69198 -1.70271 1.97601 0
56 -0.270324 -0.708673 0.486518 0.00289203
57 -0.539667 -0.205857 1.1712 0
58 -0.934285 -2.84086 1.35891 0.00289203
59 -1.25971 -0.414285 4.09374 0
60 -32.7773 -142.869 65.5669 -0.00292792
61 -142.869 -32.7773 227.442 0
62 -0.00379313 -0.0105221 0.0151941 0.00289203
63 -0.00294952 -0.00106328 0.00294952 0
64 -0.0264875 -0.0627082 0.0507881 0.00289203
65 -0.0330566 -0.0139629 0.0838288 0
66 -0.335158 -0.231284 0.573652 0.00289203
67 -0.157445 -0.228157 0.430783 0
68 -0.0277462 -0.0527469 0.0643063 0.00289203
69 -0.0498502 -0.0262224 0.18805 0
70 -0.0637975 -0.0559929 0.123924 0.00289203
71 -0.0436982 -0.0497891 0.0631492 0
72 -0.779115 -0.57554 1.46406 0.00289203
73 -0.498344 -0.674612 0.794903 0
74 -0.0133643 -0.0118256 0.0276756 0.00289203
75 -0.00351602 -0.00397352 0.00351602 0
76 -6.97106 -2.82221 12.7605 0.00289203
77 -2.33964 -5.77909 3.10086 0
78 -22.6208 -4.0407 45.2519 0.00289203
79 -4.0407 -22.6208 5.22265 0
80 -10.4143 -80.5318 20.841 -0.00292792
81 -80.5318 -10.4143 1134.2 0
82 -0.00934066 -0.0209597 0.0268839 0.00289203
83 -0.0161687 -0.00720555 0.0161687 0
84 -0.0158244 -0.0298124 0.0414652 0.00289203
85 -0.0288301 -0.015303 0.0288301 0
86 -0.773627 -0.259736 1.40393 0.00289203
87 -0.208147 -0.619968 0.64047 0
88 -0.00325526 -0.0136022 0.0168328 0.00289203
89 -0.0135377 -0.00323981 0.0135377 0
90 -0.00537871 -0.0172333 0.0183938 0.00289203
91 -0.00857825 -0.00267736 0.00857825 0
92 -0.193738 -0.120967 0.358252 0.00289203
93 -0.0962655 -0.154177 0.0962655 0
94 -0.00574275 -0.00133232 0.0211927 0.00289203
95 -0.00118604 -0.00511225 0.00118604 0
96 -0.016839 -0.0181187 0.0399124 0.00289203
97 -0.0137035 -0.0127356 0.0137035 0
98 -0.0428586 -0.0585369 0.0864524 0.00289203
99 -0.0454217 -0.0332561 0.0690459 0
100 -0.994439 -0.238022 1.2351 0.00289203
101 -0.0551281 -0.230321 0.0551281 0
102 -0.00247057 -0.0102805 0.0143068 0.00289203
103 -0.00623572 -0.00149854 0.00623572 0
104 -0.814112 -0.750941 1.41636 0.00289203
105 -0.545983 -0.591913 0.735561 0
106 -0.0913494 -0.0922592 0.166502 0.00289203
107 -0.06546 -0.0648144 0.06546 0
108 -1.64515 -1.0897 3.30064 0.00289203
109 -1.0897 -1.64515 1.70283 0
110 -36.5533 -60.637 74.8826 0.00289203
111 -63.5659 -38.3189 135.941 0
112 -1583.53 -993.036 3167.07 -0.00292792
113 -993.036 -1583.53 993.036 0
114 -0.00338677 -0.00810163 0.0155904 0.00289203
115 -0.00446339 -0.00186586 0.00446339 0
116 -4.05313 -0.424222 7.35178 0.00289203
117 -0.344172 -3.28831 0.385411 0
118 -0.00232676 -0.00657734 0.013026 0.00289203
119 -0.00102195 -0.000361518 0.00102195 0
120 -0.0052297 -0.0170468 0.02039 0.00289203
121 -0.0157198 -0.00482258 0.0157198 0
122 -0.316634 -0.0838906 0.602055 0.00289203
123 -0.0728818 -0.275083 0.19969 0
124 -0.0783542 -0.105688 0.164112 0.00289203
125 -0.10173 -0.0754203 0.12384 0
126 -0.515976 -0.237135 0.879105 0.00289203
127 -0.162138 -0.352791 0.162138 0
128 -0.296925 -0.375997 0.596916 0.00289203
129 -0.366789 -0.289653 2.58231 0
130 -0.134077 -0.172102 0.261639 0.00289203
131 -0.15047 -0.117224 0.337622 0
132 -66.0823 -72.2028 106.638 0.00289203
133 -44.3009 -40.5456 57.554 0
134 -0.0296197 -0.0259648 0.0639653 0.00289203
135 -0.0210455 -0.0240079 0.0344063 0
136 -0.00779609 -0.0152748 0.0232819 0.00289203
137 -0.0100866 -0.00514809 0.0100866 0
138 -0.00457489 -0.00831632 0.0174349 0.00289203
139 -0.00458507 -0.00252229 0.00458507 0
140 -0.805753 -0.118492 1.62184 0.00289203
141 -0.118492 -0.805753 0.265292 0
142 -0.0225753 -0.00772103 0.0533288 0.00289203
143 -0.00698242 -0.0204157 0.00698242 0
144 -0.00700383 -0.0143884 0.0199712 0.00289203
