0 0 0 5.50222 0
1 -217.175 -5.50222 325.775 -0.0065881
2 -108.588 -108.588 217.187 -0.0065881
3 -108.588 -108.588 217.187 -0.0065881
4 -108.588 -108.588 217.187 -0.0065881
5 -108.588 -108.588 217.187 -0.0065881
6 -108.588 -108.588 217.187 -0.0065881
7 -108.588 -108.588 217.187 -0.0065881
8 -108.588 -108.588 217.187 -0.0065881
9 -108.588 -108.588 217.187 -0.0065881
10 -108.588 -108.588 217.187 -0.0065881
11 -108.588 -108.588 217.187 -0.0065881
12 -108.588 -108.588 217.187 -0.0065881
13 -108.588 -108.588 217.187 -0.0065881
14 -108.588 -108.588 217.187 -0.0065881
15 -108.588 -108.588 217.187 -0.0065881
16 -108.588 -108.588 217.187 -0.0065881
17 -108.588 -108.588 217.187 -0.0065881
18 -108.588 -108.588 217.187 -0.0065881
19 -108.588 -108.588 217.187 -0.0065881
20 -108.588 -108.588 217.187 -0.0065881
21 -108.588 -108.588 217.187 -0.0065881
22 -108.588 -108.588 217.187 -0.0065881
23 -108.588 -108.588 217.187 -0.0065881
24 -108.588 -108.588 217.187 -0.0065881
25 -108.588 -108.588 217.187 -0.0065881
26 -108.588 -108.588 217.187 -0.0065881
27 -108.588 -108.588 217.187 -0.0065881
28 -108.588 -108.588 217.187 -0.0065881
29 -108.588 -108.588 217.187 -0.0065881
30 -108.588 -108.588 217.187 -0.0065881
31 -108.588 -108.588 217.187 -0.0065881
32 -108.588 -108.588 217.187 -0.0065881
33 -108.588 -108.588 217.187 -0.0065881
34 -108.588 -108.588 217.187 -0.0065881
35 -108.588 -108.588 217.187 -0.0065881
36 -108.588 -108.588 217.187 -0.0065881
37 -108.588 -108.588 217.187 -0.0065881
38 -108.588 -108.588 217.187 -0.0065881
39 -108.588 -108.588 217.187 -0.0065881
40 -108.588 -108.588 217.187 -0.0065881
41 -108.588 -108.588 217.187 -0.0065881
42 -108.588 -108.588 217.187 -0.0065881
43 -108.588 -108.588 217.187 -0.0065881
44 -108.588 -108.588 217.187 -0.0065881
45 -108.588 -108.588 217.187 -0.0065881
46 -108.588 -108.588 217.187 -0.0065881
47 -108.588 -108.588 217.187 -0.0065881
48 -108.588 -108.588 217.187 -0.0065881
49 -108.588 -108.588 217.187 -0.0065881
50 -108.588 -108.588 217.187 -0.0065881
51 -108.588 -108.588 217.187 -0.0065881
52 -108.588 -108.588 217.187 -0.0065881
53 -108.588 -108.588 217.187 -0.0065881
54 -108.588 -108.588 217.187 -0.0065881
55 -108.588 -108.588 217.187 -0.0065881
56 -108.588 -108.588 217.187 -0.0065881
57 -108.588 -108.588 217.187 -0.0065881
58 -108.588 -108.588 217.187 -0.0065881
59 -108.588 -108.588 217.187 -0.0065881
60 -108.588 -108.588 217.187 -0.0065881
61 -108.588 -108.588 217.187 -0.0065881
62 -108.588 -108.588 325.775 -0.0065881
63 -5.50222 -217.175 5.50222 0
