0 0 0 177.491 0
1 -225.989 -177.491 338.996 -0.0105073
2 -112.994 -112.994 338.996 -0.0105073
3 -177.491 -225.989 185.478 0
4 -114.407 -3.99355 171.621 0.00289203
5 -57.2034 -57.2034 114.417 0.00289203
6 -57.2034 -57.2034 114.417 0.00289203
7 -57.2034 -57.2034 114.417 0.00289203
8 -57.2034 -57.2034 114.417 0.00289203
9 -57.2034 -57.2034 114.417 0.00289203
10 -57.2034 -57.2034 114.417 0.00289203
11 -57.2034 -57.2034 114.417 0.00289203
12 -57.2034 -57.2034 114.417 0.00289203
13 -57.2034 -57.2034 114.417 0.00289203
14 -57.2034 -57.2034 114.417 0.00289203
15 -57.2034 -57.2034 114.417 0.00289203
16 -57.2034 -57.2034 114.417 0.00289203
17 -57.2034 -57.2034 114.417 0.00289203
18 -57.2034 -57.2034 114.417 0.00289203
19 -57.2034 -57.2034 114.417 0.00289203
20 -57.2034 -57.2034 114.417 0.00289203
21 -57.2034 -57.2034 114.417 0.00289203
22 -57.2034 -57.2034 114.417 0.00289203
23 -57.2034 -57.2034 114.417 0.00289203
24 -57.2034 -57.2034 114.417 0.00289203
25 -57.2034 -57.2034 114.417 0.00289203
26 -57.2034 -57.2034 114.417 0.00289203
27 -57.2034 -57.2034 114.417 0.00289203
28 -57.2034 -57.2034 114.417 0.00289203
29 -57.2034 -57.2034 114.417 0.00289203
30 -57.2034 -57.2034 114.417 0.00289203
31 -57.2034 -57.2034 114.417 0.00289203
32 -57.2034 -57.2034 114.417 0.00289203
33 -57.2034 -57.2034 114.417 0.00289203
34 -57.2034 -57.2034 114.417 0.00289203
35 -57.2034 -57.2034 114.417 0.00289203
36 -57.2034 -57.2034 114.417 0.00289203
37 -57.2034 -57.2034 114.417 0.00289203
38 -57.2034 -57.2034 114.417 0.00289203
39 -57.2034 -57.2034 114.417 0.00289203
40 -57.2034 -57.2034 114.417 0.00289203
41 -57.2034 -57.2034 114.417 0.00289203
42 -57.2034 -57.2034 114.417 0.00289203
43 -57.2034 -57.2034 114.417 0.00289203
44 -57.2034 -57.2034 114.417 0.00289203
45 -57.2034 -57.2034 114.417 0.00289203
46 -57.2034 -57.2034 114.417 0.00289203
47 -57.2034 -57.2034 114.417 0.00289203
48 -57.2034 -57.2034 171.621 0.00289203
49 -3.99355 -114.407 3.99355 0
50 -114.407 -3.99355 171.621 0.00289203
51 -57.2034 -57.2034 114.417 0.00289203
52 -57.2034 -57.2034 114.417 0.00289203
53 -57.2034 -57.2034 114.417 0.00289203
54 -57.2034 -57.2034 114.417 0.00289203
55 -57.2034 -57.2034 114.417 0.00289203
56 -57.2034 -57.2034 114.417 0.00289203
57 -57.2034 -57.2034 114.417 0.00289203
58 -57.2034 -57.2034 114.417 0.00289203
59 -57.2034 -57.2034 114.417 0.00289203
60 -57.2034 -57.2034 114.417 0.00289203
61 -57.2034 -57.2034 114.417 0.00289203
62 -57.2034 -57.2034 114.417 0.00289203
63 -57.2034 -57.2034 114.417 0.00289203
64 -57.2034 -57.2034 114.417 0.00289203
65 -57.2034 -57.2034 114.417 0.00289203
66 -57.2034 -57.2034 114.417 0.00289203
