	1 
0 0.000000000000000 0.000000000000000 79.237102844778903 0.000000000000000
1 -2.882508935777701 -79.237102844778903 1.#INF00000000000 0.000030323709182
2 -79.237102844778903 -2.882508935777701 1727875959474385800000.000000000000000 0.000000000000000
3 -604999999999999900000000000000000.000000000000000 -1727875959474385800000.000000000000000 1.#INF00000000000 0.000000000000000
4 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
5 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
6 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
7 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
8 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
9 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
10 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
11 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
12 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
13 -302499999999999950000000000000000.000000000000000 -302499999999999950000000000000000.000000000000000 1.#INF00000000000 0.000000000000000
14 -1727875959474385800000.000000000000000 -604999999999999900000000000000000.000000000000000 1727875959474385800000.000000000000000 0.000000000000000
15 -4.783761125986215 -7375755965849.888700000000000 1.#INF00000000000 0.000030323709182
16 -21.065109779077364 -4.783761125986215 37.345994398280929 0.000000000000000
17 -3.570398501853334 -841600177934.659910000000000 1.#INF00000000000 0.000030323709182
18 -2.403604487508536 -3.570398501853334 4.630839360618190 0.000000000000000
19 -2.454543091613270 -371096693440.818600000000000 1.#INF00000000000 0.000030323709182
20 -1.059849678077399 -2.454543091613270 1.592788378379523 0.000000000000000
21 -0.775446047829375 -318018034289.330930000000000 1.#INF00000000000 0.000030323709182
22 -0.908257382029481 -0.775446047829375 1.902898272433177 0.000000000000000
23 -4.750417864820293 -2478844511041.193800000000000 1.#INF00000000000 0.000030323709182
24 -7.079563368434903 -4.750417864820292 15.084326290454033 0.000000000000000
25 -1.412409206019430 -945946968617.539550000000000 1.#INF00000000000 0.000030323709182
26 -2.701618224813088 -1.412409206019430 24.978323823617576 0.000000000000000
27 -0.001689987448091 -6496358143.222888000000000 1.#INF00000000000 0.000030323709182
28 -0.018484282330435 -0.001683677566525 0.018484282330435 0.000000000000000
29 -1.026896450306304 -560629498149.942750000000000 1.#INF00000000000 0.000030323709182
30 -1.601154102521448 -1.026896450306304 2.997125101396393 0.000000000000000
31 -2.140021612286054 -701800601123.194210000000000 1.#INF00000000000 0.000030323709182
32 -2.004337829794116 -2.140021612286054 3.006061093776359 0.000000000000000
33 -4.694251456602839 -2218946202043.725600000000000 1.#INF00000000000 0.000030323709182
34 -6.337295533683219 -4.694251456602839 11.029263580558462 0.000000000000000
35 -2.964353380785143 -1643802439004.727800000000000 1.#INF00000000000 0.000030323709182
36 -4.694688787572942 -2.964353380785143 13.277382556963332 0.000000000000000
37 -193.233538113246710 -66.441301199132681 1.#INF00000000000 0.000030323709182
38 -95.123977775061789 -79.698467865592306 1.#INF00000000000 0.000030323709182
39 -79.111750676029288 -63.799798932281689 1.#INF00000000000 0.000030323709182
40 -62.898093994156149 -47.802551435558669 1.#INF00000000000 0.000030323709182
41 -46.244007871772894 -31.640636964897240 1.#INF00000000000 0.000030323709182
42 -8.202030608220175 -67.892864742492065 11.437545641048647 0.000000000000000
43 -5.661272574544412 -15.071132135328849 1.#INF00000000000 0.000030323709182
44 -15.071132135328849 -5.661272574544412 40.263014144924760 0.000000000000000
45 -1.089401277155055 -1.209752483874716 1.#INF00000000000 0.000030323709182
46 -1.209752483874716 -1.089401277155055 1.353927489514677 0.000000000000000
47 -3.031272082137130 -2.193034004843032 1.#INF00000000000 0.000030323709182
48 -2.193034004843032 -3.031272082137130 5.971044237480564 0.000000000000000
49 -0.003745619337667 -0.034200868266623 1.#INF00000000000 0.000030323709182
50 -0.011309571689719 -0.001238604531660 0.011309571689719 0.000000000000000
51 -0.438315284961902 -0.514003726112118 1.#INF00000000000 0.000030323709182
52 -0.514003726112118 -0.438315284961902 0.577570718270617 0.000000000000000
53 -0.002405154868706 -0.018934974190006 1.#INF00000000000 0.000030323709182
